일자,종가,종가 등락률,거래량,거래량 등락률,거래대금,거래대금 등락률
2020/09/09,"2,375.81",-1.09,"946,247,432",-3.38,"15,502,530,521,592",-10.38
2020/09/08,"2,401.91",0.74,"979,357,221",-18.21,"17,297,863,872,467",0.67
2020/09/07,"2,384.22",0.67,"1,197,385,474",-11.37,"17,183,375,926,104",-12.74
2020/09/04,"2,368.25",-1.15,"1,351,039,363",37.64,"19,692,978,202,805",13.04
2020/09/03,"2,395.90",1.33,"981,546,067",-31.33,"17,420,976,999,156",10.31
2020/09/02,"2,364.37",0.63,"1,429,273,398",31.70,"15,793,103,441,693",-5.23
2020/09/01,"2,349.55",1.01,"1,085,245,170",-34.14,"16,664,315,188,856",-14.52
2020/08/31,"2,326.17",-1.17,"1,647,817,574",27.02,"19,494,383,573,469",25.45
2020/08/28,"2,353.80",0.40,"1,297,312,453",41.95,"15,539,938,168,140",2.34
2020/08/27,"2,344.45",-1.05,"913,917,009",-4.45,"15,184,934,096,620",5.19
2020/08/26,"2,369.32",0.11,"956,477,600",23.96,"14,435,847,151,150",6.40
2020/08/25,"2,366.73",1.58,"771,584,899",18.84,"13,567,979,759,561",16.42
2020/08/24,"2,329.83",1.10,"649,276,997",-25.00,"11,654,192,722,499",-17.41
2020/08/21,"2,304.59",1.34,"865,735,547",-4.21,"14,111,672,142,563",-17.48
2020/08/20,"2,274.22",-3.66,"903,743,682",41.66,"17,101,785,025,778",38.28
2020/08/19,"2,360.54",0.52,"637,965,095",-29.87,"12,367,503,045,993",-29.62
2020/08/18,"2,348.24",-2.46,"909,750,109",-6.03,"17,572,479,450,022",5.89
2020/08/14,"2,407.49",-1.23,"968,124,509",6.71,"16,595,686,362,692",-9.06
2020/08/13,"2,437.53",0.21,"907,218,783",18.79,"18,250,022,567,058",9.41
2020/08/12,"2,432.35",0.57,"763,734,794",-9.45,"16,680,055,518,488",-15.25
2020/08/11,"2,418.67",1.35,"843,437,905",7.50,"19,680,402,218,094",0.87
2020/08/10,"2,386.38",1.48,"784,617,498",-3.44,"19,511,321,883,161",10.95
2020/08/07,"2,351.67",0.39,"812,594,607",1.94,"17,585,764,473,385",-1.38
2020/08/06,"2,342.61",1.33,"797,147,074",-5.25,"17,831,685,624,449",-0.29
2020/08/05,"2,311.86",1.40,"841,298,584",16.38,"17,883,091,283,569",16.98
2020/08/04,"2,279.97",1.29,"722,906,377",11.48,"15,287,235,291,908",12.30
2020/08/03,"2,251.04",0.07,"648,462,478",-12.33,"13,612,906,120,002",4.70
2020/07/31,"2,249.37",-0.78,"739,688,794",3.74,"13,002,293,229,614",-4.04
2020/07/30,"2,267.01",0.17,"713,039,430",-20.73,"13,550,209,339,034",-12.58
2020/07/29,"2,263.16",0.27,"899,494,183",3.78,"15,500,571,709,743",-11.51
2020/07/28,"2,256.99",1.76,"866,725,741",-6.67,"17,516,981,979,726",22.87
2020/07/27,"2,217.86",0.79,"928,624,589",-7.23,"14,256,877,111,350",-16.90
2020/07/24,"2,200.44",-0.71,"1,001,024,922",7.11,"17,156,946,661,845",5.07
2020/07/23,"2,216.19",-0.56,"934,542,334",9.15,"16,328,982,791,157",4.33
2020/07/22,"2,228.66",-0.01,"856,218,145",-6.78,"15,651,892,519,811",-0.68
2020/07/21,"2,228.83",1.39,"918,483,110",33.73,"15,759,332,636,629",31.05
2020/07/20,"2,198.20",-0.14,"686,819,331",20.64,"12,025,004,388,559",18.00
2020/07/17,"2,201.19",0.80,"569,297,015",-27.44,"10,191,102,923,037",-9.85
2020/07/16,"2,183.76",-0.82,"784,637,064",-5.50,"11,304,254,033,107",-17.13
2020/07/15,"2,201.88",0.84,"830,266,170",2.38,"13,641,396,398,926",17.26
2020/07/14,"2,183.61",-0.11,"810,952,190",24.72,"11,633,360,175,479",11.19
2020/07/13,"2,186.06",1.67,"650,230,828",-26.69,"10,462,265,621,930",-13.16
2020/07/10,"2,150.25",-0.81,"886,987,422",43.21,"12,048,058,313,719",0.15
2020/07/09,"2,167.90",0.42,"619,368,220",-8.62,"12,029,949,538,080",4.00
2020/07/08,"2,158.88",-0.24,"677,810,176",-20.02,"11,567,569,371,753",-22.15
2020/07/07,"2,164.17",-1.09,"847,434,362",27.07,"14,858,393,386,688",27.47
2020/07/06,"2,187.93",1.65,"666,902,024",-13.40,"11,656,294,735,939",34.76
2020/07/03,"2,152.41",0.80,"770,054,734",-29.48,"8,649,543,800,140",-19.50
2020/07/02,"2,135.37",1.36,"1,091,965,156",-2.17,"10,745,168,204,526",5.01
2020/07/01,"2,106.70",-0.08,"1,116,220,850",57.52,"10,232,631,942,700",-12.53
2020/06/30,"2,108.33",0.71,"708,604,874",10.18,"11,699,082,707,241",29.62
2020/06/29,"2,093.48",-1.93,"643,155,859",-15.49,"9,025,867,722,947",-8.10
2020/06/26,"2,134.65",1.05,"761,043,656",-25.22,"9,821,159,648,182",-8.15
2020/06/25,"2,112.37",-2.27,"1,017,720,601",11.36,"10,692,627,098,579",-19.75
2020/06/24,"2,161.51",1.42,"913,896,139",-0.40,"13,324,797,690,536",-1.27
2020/06/23,"2,131.24",0.21,"917,567,444",16.24,"13,496,081,372,787",33.65
2020/06/22,"2,126.73",-0.68,"789,371,970",-26.87,"10,098,315,248,975",-17.90
2020/06/19,"2,141.32",0.37,"1,079,452,697",40.70,"12,300,498,419,524",10.92
2020/06/18,"2,133.48",-0.35,"767,184,256",-17.29,"11,089,871,020,141",-28.26
2020/06/17,"2,141.05",0.14,"927,515,701",-4.74,"15,458,440,200,634",11.72
2020/06/16,"2,138.05",5.28,"973,638,914",-9.20,"13,837,056,898,298",-24.15
2020/06/15,"2,030.82",-4.76,"1,072,277,727",55.43,"18,242,464,517,682",21.94
2020/06/12,"2,132.30",-2.04,"689,896,760",-16.62,"14,960,780,838,903",-11.93
2020/06/11,"2,176.78",-0.86,"827,381,476",17.14,"16,987,057,620,203",31.80
2020/06/10,"2,195.69",0.31,"706,294,077",-13.56,"12,888,183,095,069",-12.26
2020/06/09,"2,188.92",0.21,"817,085,488",-4.33,"14,689,860,828,352",11.75
2020/06/08,"2,184.29",0.11,"854,035,253",-0.07,"13,145,519,107,463",2.87
2020/06/05,"2,181.87",1.43,"854,591,430",-38.66,"12,778,905,806,695",-20.30
2020/06/04,"2,151.18",0.19,"1,393,307,839",20.95,"16,034,002,142,290",-5.68
2020/06/03,"2,147.00",2.87,"1,152,001,392",15.16,"16,998,832,251,499",66.12
2020/06/02,"2,087.19",1.07,"1,000,332,119",0.30,"10,232,916,613,603",4.00
2020/06/01,"2,065.08",1.75,"997,348,462",-8.18,"9,839,657,383,038",-30.14
2020/05/29,"2,029.60",0.05,"1,086,214,531",-7.33,"14,084,590,166,800",-2.73
2020/05/28,"2,028.54",-0.13,"1,172,134,329",-0.57,"14,479,213,391,390",14.60
2020/05/27,"2,031.20",0.07,"1,178,847,686",15.82,"12,635,098,387,337",0.72
2020/05/26,"2,029.78",1.76,"1,017,804,023",58.67,"12,545,313,579,781",57.60
2020/05/25,"1,994.60",1.24,"641,458,990",-24.31,"7,960,324,756,104",-16.29
2020/05/22,"1,970.13",-1.41,"847,467,288",40.96,"9,509,771,760,326",10.11
2020/05/21,"1,998.31",0.44,"601,199,346",-14.05,"8,636,997,699,884",4.71
2020/05/20,"1,989.64",0.46,"699,446,970",-9.56,"8,248,632,036,086",-30.79
2020/05/19,"1,980.61",2.25,"773,414,630",1.54,"11,918,300,290,192",26.87
2020/05/18,"1,937.11",0.51,"761,695,993",-12.08,"9,394,306,873,102",-3.38
2020/05/15,"1,927.28",0.12,"866,357,217",13.90,"9,723,312,708,078",2.69
2020/05/14,"1,924.96",-0.80,"760,646,303",22.93,"9,469,021,404,658",5.07
2020/05/13,"1,940.42",0.95,"618,783,618",-22.65,"9,012,307,818,081",-6.92
2020/05/12,"1,922.17",-0.68,"799,930,033",35.29,"9,681,896,635,050",24.88
2020/05/11,"1,935.40",-0.54,"591,282,994",-24.66,"7,752,760,806,973",-2.38
2020/05/08,"1,945.82",0.89,"784,772,658",1.18,"7,941,567,564,414",7.56
2020/05/07,"1,928.61",-0.01,"775,657,990",-28.35,"7,383,335,083,519",-13.65
2020/05/06,"1,928.76",1.76,"1,082,526,836",-5.61,"8,550,700,968,723",-16.68
2020/05/04,"1,895.37",-2.68,"1,146,855,467",-42.20,"10,261,902,202,857",-2.50
2020/04/29,"1,947.56",0.70,"1,984,181,619",69.09,"10,525,128,532,479",1.45
2020/04/28,"1,934.09",0.59,"1,173,476,059",59.51,"10,375,078,302,989",26.96
2020/04/27,"1,922.77",1.79,"735,662,975",-21.23,"8,171,668,846,877",-15.30
2020/04/24,"1,889.01",-1.34,"933,917,234",36.59,"9,647,344,478,840",5.73
2020/04/23,"1,914.73",0.98,"683,719,714",-16.66,"9,124,271,815,911",-3.23
2020/04/22,"1,896.15",0.89,"820,359,973",-30.14,"9,428,672,633,853",-31.99
2020/04/21,"1,879.38",-1.00,"1,174,293,762",7.98,"13,863,164,450,974",16.34
2020/04/20,"1,898.36",-0.84,"1,087,463,349",-34.78,"11,915,932,209,602",-15.66
2020/04/17,"1,914.53",3.09,"1,667,459,582",89.84,"14,127,722,405,516",31.90
2020/04/16,"1,857.07",0.00,"878,338,050",-0.95,"10,710,793,199,999",7.15
2020/04/14,"1,857.08",1.72,"886,766,248",-12.87,"9,995,854,086,344",5.03
2020/04/13,"1,825.76",-1.88,"1,017,751,537",2.54,"9,516,704,096,110",-20.76
2020/04/10,"1,860.70",1.33,"992,548,388",7.82,"12,009,988,837,226",14.19
2020/04/09,"1,836.21",1.61,"920,570,686",1.44,"10,517,358,549,787",-5.48
2020/04/08,"1,807.14",-0.90,"907,493,916",-4.65,"11,126,542,159,615",-4.32
2020/04/07,"1,823.60",1.77,"951,738,564",-21.95,"11,628,935,543,509",6.13
2020/04/06,"1,791.88",3.85,"1,219,388,574",21.93,"10,957,483,192,535",7.92
2020/04/03,"1,725.44",0.03,"1,000,086,507",30.51,"10,153,714,406,089",0.01
2020/04/02,"1,724.86",2.34,"766,313,445",-38.38,"10,152,244,718,742",-16.17
2020/04/01,"1,685.46",-3.94,"1,243,590,730",19.87,"12,110,507,381,678",-12.91
2020/03/31,"1,754.64",2.19,"1,037,488,156",35.13,"13,905,369,066,747",53.13
2020/03/30,"1,717.12",-0.04,"767,776,797",-28.75,"9,081,049,803,032",-29.34
2020/03/27,"1,717.73",1.87,"1,077,526,545",8.57,"12,851,932,962,119",3.86
2020/03/26,"1,686.24",-1.09,"992,473,707",13.71,"12,374,197,616,604",-1.89
2020/03/25,"1,704.76",5.89,"872,808,831",28.49,"12,612,287,867,284",20.33
2020/03/24,"1,609.97",8.60,"679,288,486",4.90,"10,481,447,737,237",8.67
2020/03/23,"1,482.46",-5.34,"647,528,307",-20.75,"9,645,271,634,190",-9.29
2020/03/20,"1,566.15",7.44,"817,021,497",-16.43,"10,632,970,114,698",-10.89
2020/03/19,"1,457.64",-8.39,"977,674,546",34.29,"11,932,492,035,885",24.60
2020/03/18,"1,591.20",-4.86,"728,007,845",12.04,"9,576,387,436,387",-1.37
2020/03/17,"1,672.44",-2.47,"649,779,162",-4.72,"9,709,076,676,434",12.98
2020/03/16,"1,714.86",-3.19,"682,003,596",-34.12,"8,593,833,318,802",-35.76
2020/03/13,"1,771.44",-3.43,"1,035,277,623",21.75,"13,376,937,880,276",18.28
2020/03/12,"1,834.33",-3.87,"850,344,629",25.10,"11,309,953,238,897",31.54
2020/03/11,"1,908.27",-2.78,"679,716,263",6.44,"8,598,096,539,563",-5.86
2020/03/10,"1,962.93",0.42,"638,564,334",-4.24,"9,133,693,232,419",3.83
2020/03/09,"1,954.77",-4.19,"666,868,332",-22.96,"8,796,943,870,443",21.61
2020/03/06,"2,040.22",-2.16,"865,588,195",28.20,"7,233,537,918,936",-9.06
2020/03/05,"2,085.26",1.26,"675,205,309",11.37,"7,954,349,129,052",1.60
2020/03/04,"2,059.33",2.24,"606,287,025",-1.53,"7,829,192,743,679",-9.88
2020/03/03,"2,014.15",0.58,"615,692,688",16.59,"8,687,846,563,942",11.23
2020/03/02,"2,002.51",0.78,"528,103,441",-21.36,"7,811,002,803,335",-21.32
2020/02/28,"1,987.01",-3.30,"671,551,554",19.33,"9,927,960,489,404",37.10
2020/02/27,"2,054.89",-1.05,"562,775,389",-30.60,"7,241,174,418,670",-10.16
2020/02/26,"2,076.77",-1.28,"810,937,954",-48.20,"8,060,327,456,461",-9.96
2020/02/25,"2,103.61",1.18,"1,565,588,378",65.04,"8,952,278,187,621",-3.90
2020/02/24,"2,079.04",-3.87,"948,620,568",49.28,"9,315,474,824,162",31.10
2020/02/21,"2,162.84",-1.49,"635,474,020",-10.44,"7,105,856,138,500",-7.45
2020/02/20,"2,195.50",-0.67,"709,563,653",20.03,"7,677,672,112,579",8.03
2020/02/19,"2,210.34",0.07,"591,155,345",25.66,"7,107,033,607,258",10.85
2020/02/18,"2,208.88",-1.48,"470,424,959",2.66,"6,411,451,075,683",13.69
2020/02/17,"2,242.17",-0.06,"458,247,876",-23.27,"5,639,200,666,983",-11.61
2020/02/14,"2,243.59",0.48,"597,224,094",-6.49,"6,379,565,384,141",-21.45
2020/02/13,"2,232.96",-0.24,"638,666,394",0.98,"8,121,197,408,774",17.83
2020/02/12,"2,238.38",0.69,"632,462,739",20.19,"6,892,197,809,938",4.25
2020/02/11,"2,223.12",1.00,"526,211,397",-13.67,"6,611,195,318,466",20.84
2020/02/10,"2,201.07",-0.49,"609,566,457",-23.84,"5,471,061,224,066",-37.92
2020/02/07,"2,211.95",-0.72,"800,342,334",15.12,"8,813,174,418,003",5.74
2020/02/06,"2,227.94",2.88,"695,216,238",21.03,"8,334,737,832,306",7.74
2020/02/05,"2,165.63",0.36,"574,395,954",-8.04,"7,736,275,092,053",-0.70
2020/02/04,"2,157.90",1.84,"624,641,660",-25.34,"7,791,178,403,016",-3.44
2020/02/03,"2,118.88",-0.01,"836,699,550",17.76,"8,068,704,032,225",11.65
2020/01/31,"2,119.01",-1.35,"710,507,814",17.86,"7,226,687,169,037",1.71
2020/01/30,"2,148.00",-1.71,"602,838,388",-12.92,"7,105,203,082,012",7.82
2020/01/29,"2,185.28",0.39,"692,300,723",-14.41,"6,589,949,501,296",-25.27
2020/01/28,"2,176.72",-3.09,"808,878,835",58.73,"8,818,232,390,840",29.87
2020/01/23,"2,246.13",-0.93,"509,608,911",-16.25,"6,790,103,967,147",6.67
2020/01/22,"2,267.25",1.23,"608,509,908",-21.01,"6,365,617,281,303",14.29
2020/01/21,"2,239.69",-1.01,"770,319,899",41.22,"5,569,550,564,922",-6.40
2020/01/20,"2,262.64",0.54,"545,491,231",-6.08,"5,950,403,033,200",9.29
2020/01/17,"2,250.57",0.11,"580,816,395",-28.15,"5,444,383,530,119",-12.25
2020/01/16,"2,248.05",0.77,"808,331,797",8.33,"6,204,474,418,701",4.34
2020/01/15,"2,230.98",-0.35,"746,156,323",-10.74,"5,946,351,320,652",-18.48
2020/01/14,"2,238.88",0.43,"835,899,254",71.19,"7,294,227,861,325",17.37
2020/01/13,"2,229.26",1.04,"488,288,759",-17.87,"6,214,780,461,727",-3.79
2020/01/10,"2,206.39",0.91,"594,536,948",0.33,"6,459,299,778,577",-11.05
2020/01/09,"2,186.45",1.63,"592,603,655",-35.15,"7,261,591,245,997",-17.02
2020/01/08,"2,151.31",-1.11,"913,830,628",60.82,"8,750,722,208,310",70.13
2020/01/07,"2,175.54",0.95,"568,235,609",-4.12,"5,143,511,908,278",-0.25
2020/01/06,"2,155.07",-0.98,"592,670,719",-6.16,"5,156,540,935,534",-10.53
2020/01/03,"2,176.46",0.06,"631,562,785",27.67,"5,763,662,746,548",24.27
2020/01/02,"2,175.17",-1.02,"494,677,752",18.80,"4,638,167,309,579",12.75
2019/12/30,"2,197.67",-0.30,"416,403,484",-15.05,"4,113,597,620,249",-24.24
2019/12/27,"2,204.21",0.29,"490,167,721",-14.20,"5,429,665,474,516",13.23
2019/12/26,"2,197.93",0.36,"571,309,392",0.24,"4,795,109,701,596",0.81
2019/12/24,"2,190.08",-0.62,"569,967,811",13.53,"4,756,454,527,367",0.47
2019/12/23,"2,203.71",-0.02,"502,034,303",-22.37,"4,734,276,390,048",-5.71
2019/12/20,"2,204.18",0.35,"646,682,877",0.55,"5,020,842,974,443",-4.59
2019/12/19,"2,196.56",0.08,"643,143,837",8.80,"5,262,211,883,061",-4.65
2019/12/18,"2,194.76",-0.04,"591,106,012",-1.41,"5,519,070,176,261",-13.51
2019/12/17,"2,195.68",1.27,"599,534,417",59.01,"6,380,891,091,394",39.89
2019/12/16,"2,168.15",-0.10,"377,053,514",-30.18,"4,561,208,146,256",-27.06
2019/12/13,"2,170.25",1.54,"540,027,181",-7.63,"6,253,215,577,014",-25.02
2019/12/12,"2,137.35",1.51,"584,636,816",-12.58,"8,339,490,220,448",72.40
2019/12/11,"2,105.62",0.36,"668,731,150",33.73,"4,837,220,508,223",15.92
2019/12/10,"2,098.00",0.45,"500,064,261",27.20,"4,172,974,520,829",4.78
2019/12/09,"2,088.65",0.33,"393,126,953",-10.69,"3,982,512,343,332",-5.52
2019/12/06,"2,081.85",1.02,"440,188,497",-6.78,"4,215,044,189,346",-8.86
2019/12/05,"2,060.74",-0.39,"472,188,080",36.08,"4,625,010,545,391",-9.06
2019/12/04,"2,068.89",-0.73,"347,002,806",-22.90,"5,085,778,612,114",7.99
2019/12/03,"2,084.07",-0.38,"450,039,650",16.79,"4,709,539,668,026",4.29
2019/12/02,"2,091.92",0.19,"385,343,942",-11.06,"4,515,836,173,554",-11.47
2019/11/29,"2,087.96",-1.45,"433,260,994",29.24,"5,100,926,942,073",13.78
2019/11/28,"2,118.60",-0.43,"335,227,079",-8.86,"4,483,257,318,044",3.82
2019/11/27,"2,127.85",0.31,"367,796,130",-30.94,"4,318,299,988,619",-43.45
2019/11/26,"2,121.35",-0.10,"532,600,500",33.93,"7,636,050,752,641",78.06
2019/11/25,"2,123.50",1.02,"397,676,380",-23.50,"4,288,509,009,551",-0.50
2019/11/22,"2,101.96",0.26,"519,852,004",-10.30,"4,310,267,738,915",-20.73
2019/11/21,"2,096.60",-1.35,"579,554,927",-0.26,"5,437,430,115,891",-2.61
2019/11/20,"2,125.32",-1.30,"581,056,092",-29.73,"5,583,376,749,873",-0.40
2019/11/19,"2,153.24",-0.34,"826,885,342",69.02,"5,605,578,491,223",25.94
2019/11/18,"2,160.69",-0.07,"489,233,053",-12.05,"4,450,920,014,374",-21.84
2019/11/15,"2,162.18",1.07,"556,246,041",6.74,"5,694,837,187,629",-6.34
2019/11/14,"2,139.23",0.79,"521,109,826",-21.56,"6,080,226,339,496",13.08
2019/11/13,"2,122.45",-0.86,"664,365,647",8.84,"5,376,790,550,529",-6.39
2019/11/12,"2,140.92",0.79,"610,428,626",-1.11,"5,743,924,329,266",7.43
2019/11/11,"2,124.09",-0.61,"617,265,604",7.51,"5,346,845,749,690",-10.43
2019/11/08,"2,137.23",-0.33,"574,127,089",34.88,"5,969,290,119,249",16.25
2019/11/07,"2,144.29",0.01,"425,662,849",3.80,"5,134,908,306,978",-9.60
2019/11/06,"2,144.15",0.07,"410,084,729",2.36,"5,680,104,712,316",9.63
2019/11/05,"2,142.64",0.58,"400,643,651",-15.88,"5,181,344,024,819",-8.08
2019/11/04,"2,130.24",1.43,"476,256,619",13.85,"5,636,693,373,532",22.55
2019/11/01,"2,100.20",0.80,"418,314,118",-9.32,"4,599,472,628,630",-20.39
2019/10/31,"2,083.48",0.15,"461,322,641",11.01,"5,777,340,831,340",14.37
2019/10/30,"2,080.27",-0.59,"415,551,707",16.19,"5,051,507,872,111",24.18
2019/10/29,"2,092.69",-0.04,"357,662,332",32.84,"4,067,889,827,188",5.56
2019/10/28,"2,093.60",0.27,"269,233,762",-22.79,"3,853,804,704,594",-12.99
2019/10/25,"2,087.89",0.11,"348,686,136",-5.18,"4,429,328,925,874",-14.96
2019/10/24,"2,085.66",0.24,"367,717,362",-14.38,"5,208,814,264,302",1.92
2019/10/23,"2,080.62",-0.39,"429,453,295",-14.80,"5,110,883,572,829",6.23
2019/10/22,"2,088.86",1.16,"504,063,331",-16.84,"4,811,062,528,761",33.70
2019/10/21,"2,064.84",0.20,"606,108,725",17.31,"3,598,365,529,933",-33.72
2019/10/18,"2,060.69",-0.83,"516,687,848",64.46,"5,429,306,546,798",55.83
2019/10/17,"2,077.94",-0.23,"314,177,112",-40.10,"3,484,053,994,750",-21.95
2019/10/16,"2,082.83",0.71,"524,545,161",12.92,"4,463,659,000,161",7.84
2019/10/15,"2,068.17",0.04,"464,533,785",-9.13,"4,138,985,920,292",-9.62
2019/10/14,"2,067.40",1.11,"511,215,908",34.13,"4,579,415,090,999",20.81
2019/10/11,"2,044.61",0.81,"381,147,036",-14.51,"3,790,613,421,857",-32.46
2019/10/10,"2,028.15",-0.88,"445,846,412",1.90,"5,612,446,184,283",31.86
2019/10/08,"2,046.25",1.21,"437,517,313",35.80,"4,256,283,543,301",24.74
2019/10/07,"2,021.73",0.05,"322,184,598",-20.04,"3,412,076,289,043",-13.91
2019/10/04,"2,020.69",-0.55,"402,940,876",-2.78,"3,963,264,425,877",0.75
2019/10/02,"2,031.91",-1.95,"414,460,340",6.45,"3,933,921,932,793",1.65
2019/10/01,"2,072.42",0.45,"389,336,196",18.84,"3,869,998,424,287",4.34
2019/09/30,"2,063.05",0.64,"327,625,088",14.58,"3,709,169,292,668",6.30
2019/09/27,"2,049.93",-1.19,"285,943,315",-33.59,"3,489,260,824,871",-25.07
2019/09/26,"2,074.52",0.05,"430,577,353",-33.92,"4,656,831,355,926",-10.13
2019/09/25,"2,073.39",-1.32,"651,551,743",21.61,"5,181,991,511,224",17.59
2019/09/24,"2,101.04",0.45,"535,771,028",27.28,"4,406,729,259,064",7.59
2019/09/23,"2,091.70",0.01,"420,948,452",-28.64,"4,095,773,985,804",-24.18
2019/09/20,"2,091.52",0.54,"589,919,812",19.65,"5,401,656,950,633",12.61
2019/09/19,"2,080.35",0.46,"493,037,906",-19.59,"4,796,838,356,382",-1.08
2019/09/18,"2,070.73",0.41,"613,147,930",20.70,"4,849,403,756,630",6.06
2019/09/17,"2,062.33",0.01,"507,995,193",2.93,"4,572,240,815,084",-19.46
2019/09/16,"2,062.22",0.64,"493,516,015",15.02,"5,676,634,123,849",-5.35
2019/09/11,"2,049.20",0.84,"429,075,391",-14.93,"5,997,521,226,847",34.51
2019/09/10,"2,032.08",0.62,"504,390,675",-1.45,"4,458,784,974,942",1.29
2019/09/09,"2,019.55",0.52,"511,821,080",33.13,"4,401,821,569,599",20.03
2019/09/06,"2,009.13",0.22,"384,440,919",-21.23,"3,667,155,354,748",-34.00
2019/09/05,"2,004.75",0.82,"488,067,460",39.96,"5,556,532,181,275",34.42
2019/09/04,"1,988.53",1.16,"348,722,016",1.94,"4,133,684,498,548",5.56
2019/09/03,"1,965.69",-0.18,"342,077,082",30.49,"3,916,057,996,542",33.92
2019/09/02,"1,969.19",0.07,"262,154,290",-17.49,"2,924,232,192,062",-33.11
2019/08/30,"1,967.79",1.78,"317,733,276",11.45,"4,371,488,503,868",17.84
2019/08/29,"1,933.41",-0.40,"285,103,063",0.27,"3,709,595,768,204",12.80
2019/08/28,"1,941.09",0.86,"284,344,281",-33.42,"3,288,745,364,966",-34.71
2019/08/27,"1,924.60",0.43,"427,042,158",31.46,"5,037,419,815,890",34.29
2019/08/26,"1,916.31",-1.64,"324,853,162",-14.76,"3,751,275,939,269",7.23
2019/08/23,"1,948.30",-0.14,"381,086,832",-12.51,"3,498,464,866,062",-14.57
2019/08/22,"1,951.01",-0.69,"435,564,555",11.24,"4,095,130,339,760",7.15
2019/08/21,"1,964.65",0.22,"391,567,810",-15.54,"3,821,800,903,409",-7.47
2019/08/20,"1,960.25",1.05,"463,604,646",-3.62,"4,130,252,993,012",9.51
2019/08/19,"1,939.90",0.66,"481,022,288",14.07,"3,771,542,443,910",-11.76
2019/08/16,"1,927.17",-0.58,"421,682,099",-39.72,"4,274,269,397,700",-15.80
2019/08/14,"1,938.37",0.65,"699,585,019",5.99,"5,076,486,427,994",16.96
2019/08/13,"1,925.83",-0.85,"660,040,626",54.53,"4,340,208,917,859",8.57
2019/08/12,"1,942.29",0.23,"427,140,753",-34.72,"3,997,754,683,679",-20.86
2019/08/09,"1,937.75",0.89,"654,344,213",-15.80,"5,051,265,070,927",-25.38
2019/08/08,"1,920.61",0.57,"777,165,791",2.15,"6,769,546,464,363",25.98
2019/08/07,"1,909.71",-0.41,"760,777,428",2.87,"5,373,398,012,266",-25.15
2019/08/06,"1,917.50",-1.51,"739,588,000",15.63,"7,179,083,067,752",8.78
2019/08/05,"1,946.98",-2.56,"639,603,860",45.85,"6,599,770,833,210",23.63
2019/08/02,"1,998.13",-0.95,"438,538,034",-5.03,"5,338,221,152,118",20.14
2019/08/01,"2,017.34",-0.36,"461,743,301",-21.66,"4,443,149,841,476",-19.70
2019/07/31,"2,024.55",-0.69,"589,386,215",7.74,"5,532,912,844,793",42.69
2019/07/30,"2,038.68",0.45,"547,029,568",-10.13,"3,877,489,154,438",-17.17
2019/07/29,"2,029.48",-1.78,"608,670,823",3.33,"4,681,216,489,006",-8.90
2019/07/26,"2,066.26",-0.40,"589,074,008",-1.60,"5,138,752,090,160",-1.32
2019/07/25,"2,074.48",-0.38,"598,634,494",-29.69,"5,207,429,586,665",23.01
2019/07/24,"2,082.30",-0.91,"851,392,616",31.36,"4,233,306,335,221",-7.99
2019/07/23,"2,101.45",0.39,"648,123,964",94.85,"4,601,029,966,914",43.50
2019/07/22,"2,093.34",-0.05,"332,629,659",-15.77,"3,206,206,972,692",-23.63
2019/07/19,"2,094.36",1.35,"394,904,496",-11.58,"4,198,431,742,061",6.56
2019/07/18,"2,066.55",-0.31,"446,644,261",-41.36,"3,939,883,928,809",-15.15
2019/07/17,"2,072.92",-0.91,"761,626,214",11.54,"4,643,511,817,295",-12.12
2019/07/16,"2,091.87",0.45,"682,802,883",47.31,"5,284,192,503,571",41.28
2019/07/15,"2,082.48",-0.20,"463,519,822",14.75,"3,740,179,786,626",-0.93
2019/07/12,"2,086.66",0.29,"403,935,256",7.24,"3,775,268,693,354",-25.35
2019/07/11,"2,080.58",1.06,"376,675,258",5.90,"5,057,466,110,194",28.41
2019/07/10,"2,058.78",0.33,"355,677,692",-19.19,"3,938,556,515,348",-11.29
2019/07/09,"2,052.03",-0.59,"440,122,152",-14.70,"4,439,841,139,763",2.07
2019/07/08,"2,064.17",-2.20,"515,950,186",12.31,"4,349,730,300,900",8.05
2019/07/05,"2,110.59",0.09,"459,391,351",2.79,"4,025,814,142,961",-11.38
2019/07/04,"2,108.73",0.61,"446,932,809",-14.50,"4,542,737,856,067",-1.59
2019/07/03,"2,096.02",-1.23,"522,709,122",13.43,"4,615,984,289,060",12.38
2019/07/02,"2,122.02",-0.36,"460,830,079",11.77,"4,107,541,802,523",-13.16
2019/07/01,"2,129.74",-0.04,"412,291,132",-23.26,"4,730,192,766,096",10.46
2019/06/28,"2,130.62",-0.17,"537,274,612",-16.69,"4,282,404,579,120",-16.40
2019/06/27,"2,134.32",0.59,"644,900,239",-12.48,"5,122,462,360,257",14.96
2019/06/26,"2,121.85",0.01,"736,851,548",14.60,"4,455,865,231,022",4.85
2019/06/25,"2,121.64",-0.22,"642,999,230",-3.98,"4,249,731,983,881",4.80
2019/06/24,"2,126.33",0.03,"669,639,947",-3.24,"4,054,920,629,380",-22.41
2019/06/21,"2,125.62",-0.27,"692,027,953",-31.29,"5,226,303,238,863",30.83
2019/06/20,"2,131.29",0.31,"1,007,158,995",16.71,"3,994,784,100,460",-19.86
2019/06/19,"2,124.78",1.24,"862,980,408",43.60,"4,984,533,534,690",8.84
