40038,2009.3,2009.3,2013.4,1986.9,574.55M,0.0053
40037,1998.7,1970.9,2015.3,1970.3,630.70M,0.0147
40036,1969.7,1985.1,1986.8,1962.1,558.15M,-0.0113
40035,1992.2,1991.4,1999.6,1979.4,525.78M,-0.004
40032,2000.3,1997,2012.3,1984.5,652.70M,0.0137
40031,1973.2,1999.2,2004.4,1967.7,693.81M,-0.01
40030,1993.1,2014.4,2014.4,1980.7,677.03M,-0.0091
40029,2011.3,1996.4,2015.6,1993.7,625.38M,0.0013
40028,2008.6,1998.3,2008.6,1985.9,626.93M,0.0152
40025,1978.5,1980.7,1995.1,1977.7,704.43M,-0.0029
40024,1984.3,1986.2,2009.8,1980.1,736.07M,0.0084
40023,1967.8,1965.3,1970.7,1953.4,589.74M,-0.0039
40022,1975.5,1957.3,1978.4,1947.9,625.51M,0.0039
40021,1967.9,1964.6,1971.4,1946.9,624.50M,0.001
40018,1966,1943.2,1966.3,1937.6,644.28M,-0.0039
40017,1973.6,1925,1979.3,1924.8,869.63M,0.0245
40016,1926.4,1908.8,1934.6,1907.3,676.12M,0.0053
40015,1916.2,1917.4,1917.5,1892.2,650.10M,0.0036
40014,1909.3,1897,1909.9,1890,618.05M,0.012
40011,1886.6,1880.3,1887.3,1873.8,630.41M,0.0008
40010,1885,1856.1,1887.9,1854.7,657.84M,0.0119
40009,1862.9,1827.6,1863.3,1824.3,788.23M,0.0351
40008,1799.7,1790.7,1800.7,1782.8,583.38M,0.0036
40007,1793.2,1761,1793.2,1736.9,619.33M,0.0212
40004,1756,1744.6,1764.1,1738.3,518.84M,0.002
40003,1752.6,1757,1763.6,1747.4,579.69M,0.0031
40002,1747.2,1756,1757.7,1727.1,760.93M,0.0006
40001,1746.2,1787.4,1789,1745.4,604.92M,-0.0231
40000,1787.4,1783.5,1793.4,1770.1,594.47M,-0.0051
39996,1796.5,1823.7,1823.9,1795.9,565.14M,-0.0267
39995,1845.7,1846.1,1861.6,1843.8,574.67M,0.0058
39994,1835,1845.5,1854.7,1824.9,640.40M,-0.0049
39993,1844.1,1842.1,1854.1,1825,599.12M,0.0032
39990,1838.2,1819.2,1841,1816.8,1.85B,0.0047
39989,1829.5,1783.2,1829.7,1779.2,646.35M,0.0208
39988,1792.3,1780.9,1807.1,1780.3,597.73M,0.0155
39987,1764.9,1771.4,1777.6,1753.8,627.38M,-0.0007
39986,1766.2,1809.5,1810.6,1765.8,687.36M,-0.0335
39983,1827.5,1825,1837.6,1817.1,1.13B,0.0109
39982,1807.7,1809,1816.6,1795.7,583.06M,-0.0002
39981,1808.1,1799.2,1824.2,1785.3,713.74M,0.0066
39980,1796.2,1825.2,1831.2,1795.6,637.43M,-0.0111
39979,1816.4,1837.9,1838.3,1803.1,639.24M,-0.0228
39976,1858.8,1852.4,1858.8,1833.4,556.53M,-0.0019
39975,1862.4,1854.8,1879.9,1854.8,677.68M,0.005
39974,1853.1,1872,1872.7,1827.6,673.00M,-0.0038
39973,1860.1,1850.5,1869.5,1846.3,606.88M,0.0096
