"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2020년 09월 18일","10,793.3","10,973.5","10,977.7","10,640.0","2.41B","-1.07%"
"2020년 09월 17일","10,910.3","10,796.0","10,974.5","10,783.8","936.99M","-1.27%"
"2020년 09월 16일","11,050.5","11,222.1","11,245.4","11,046.4","923.76M","-1.25%"
"2020년 09월 15일","11,190.3","11,194.0","11,244.5","11,128.0","828.01M","1.21%"
"2020년 09월 14일","11,056.7","11,010.1","11,118.3","10,982.3","882.03M","1.87%"
"2020년 09월 11일","10,853.5","11,010.1","11,033.0","10,728.0","817.03M","-0.60%"
"2020년 09월 10일","10,919.6","11,235.5","11,299.5","10,875.0","898.02M","-1.99%"
"2020년 09월 09일","11,141.6","11,064.8","11,217.7","10,970.5","861.84M","2.71%"
"2020년 09월 08일","10,847.7","10,900.7","11,131.5","10,837.2","984.13M","-4.11%"
"2020년 09월 04일","11,313.1","11,396.2","11,531.2","10,875.9","1.02B","-1.27%"
"2020년 09월 03일","11,458.1","11,861.9","11,894.4","11,361.3","1.05B","-4.96%"
"2020년 09월 02일","12,056.4","12,047.3","12,074.1","11,836.2","903.54M","0.98%"
"2020년 09월 01일","11,939.7","11,851.0","11,945.7","11,794.8","812.61M","1.39%"
"2020년 08월 31일","11,775.5","11,718.8","11,829.8","11,697.4","940.53M","0.68%"
"2020년 08월 28일","11,695.6","11,689.3","11,708.8","11,634.8","694.25M","0.60%"
"2020년 08월 27일","11,625.3","11,688.2","11,730.0","11,551.0","773.52M","-0.34%"
"2020년 08월 26일","11,665.1","11,516.6","11,672.0","11,507.5","738.61M","1.73%"
"2020년 08월 25일","11,466.5","11,370.2","11,468.3","11,343.0","719.87M","0.76%"
"2020년 08월 24일","11,379.7","11,449.3","11,462.0","11,297.5","837.05M","0.60%"
"2020년 08월 21일","11,311.8","11,258.4","11,326.2","11,245.4","879.96M","0.42%"
"2020년 08월 20일","11,265.0","11,096.4","11,283.6","11,090.0","830.32M","1.06%"
"2020년 08월 19일","11,146.5","11,214.8","11,257.4","11,132.1","752.24M","-0.57%"
"2020년 08월 18일","11,210.8","11,170.8","11,230.6","11,103.8","736.48M","0.73%"
"2020년 08월 17일","11,129.7","11,083.3","11,144.5","11,080.3","741.24M","1.00%"
"2020년 08월 14일","11,019.3","11,042.2","11,058.4","10,972.1","729.02M","-0.21%"
"2020년 08월 13일","11,042.5","11,026.9","11,124.8","11,007.5","750.92M","0.27%"
"2020년 08월 12일","11,012.2","10,878.1","11,036.7","10,877.2","811.57M","2.13%"
"2020년 08월 11일","10,782.8","10,942.7","10,989.4","10,762.7","969.23M","-1.69%"
"2020년 08월 10일","10,968.4","11,033.7","11,040.2","10,849.5","894.84M","-0.39%"
"2020년 08월 07일","11,011.0","11,072.5","11,126.0","10,920.4","891.08M","-0.87%"
"2020년 08월 06일","11,108.1","10,990.0","11,121.2","10,963.4","876.41M","1.00%"
"2020년 08월 05일","10,998.4","10,967.9","11,002.1","10,943.7","887.01M","0.52%"
"2020년 08월 04일","10,941.2","10,897.9","10,941.9","10,852.9","886.04M","0.35%"
"2020년 08월 03일","10,902.8","10,848.6","10,927.6","10,831.2","904.39M","1.47%"
"2020년 07월 31일","10,745.3","10,741.5","10,747.8","10,557.7","1.09B","1.49%"
"2020년 07월 30일","10,587.8","10,450.1","10,609.6","10,412.1","897.26M","0.43%"
"2020년 07월 29일","10,542.9","10,474.7","10,567.9","10,464.0","878.49M","1.35%"
"2020년 07월 28일","10,402.1","10,509.2","10,523.6","10,397.9","811.00M","-1.27%"
"2020년 07월 27일","10,536.3","10,421.7","10,546.4","10,399.9","912.98M","1.67%"
"2020년 07월 24일","10,363.2","10,294.4","10,418.8","10,217.3","909.49M","-0.94%"
"2020년 07월 23일","10,461.4","10,689.5","10,728.1","10,407.9","990.59M","-2.29%"
"2020년 07월 22일","10,706.1","10,687.6","10,745.3","10,627.5","841.40M","0.24%"
"2020년 07월 21일","10,680.4","10,837.9","10,839.9","10,650.5","1.06B","-0.81%"
"2020년 07월 20일","10,767.1","10,526.0","10,783.8","10,488.0","937.33M","2.51%"
"2020년 07월 17일","10,503.2","10,500.5","10,532.6","10,421.2","951.84M","0.28%"
"2020년 07월 16일","10,473.8","10,443.9","10,499.8","10,364.4","873.49M","-0.73%"
"2020년 07월 15일","10,550.5","10,576.7","10,604.7","10,420.5","1.04B","0.59%"
"2020년 07월 14일","10,488.6","10,310.3","10,497.8","10,182.5","974.17M","0.94%"
"2020년 07월 13일","10,390.8","10,729.9","10,824.8","10,368.0","1.08B","-2.13%"
"2020년 07월 10일","10,617.4","10,545.9","10,622.3","10,447.0","781.92M","0.66%"
"2020년 07월 09일","10,547.8","10,563.7","10,578.1","10,379.9","901.21M","0.53%"
"2020년 07월 08일","10,492.5","10,409.3","10,494.6","10,351.0","901.93M","1.44%"
"2020년 07월 07일","10,343.9","10,412.5","10,519.0","10,338.0","946.99M","-0.86%"
"2020년 07월 06일","10,433.7","10,360.4","10,462.0","10,355.0","1.04B","2.21%"
"2020년 07월 02일","10,207.6","10,268.7","10,310.4","10,194.1","887.00M","0.52%"
"2020년 07월 01일","10,154.6","10,063.7","10,197.2","10,048.0","972.05M","0.95%"
"2020년 06월 30일","10,058.8","9,875.3","10,085.6","9,863.7","1.10B","1.87%"
"2020년 06월 29일","9,874.2","9,771.7","9,877.3","9,663.6","977.01M","1.20%"
"2020년 06월 26일","9,757.2","9,995.1","10,000.7","9,749.1","2.67B","-2.59%"
"2020년 06월 25일","10,017.0","9,899.4","10,023.3","9,810.5","1.06B","1.09%"
"2020년 06월 24일","9,909.2","10,092.9","10,137.5","9,842.2","1.26B","-2.19%"
"2020년 06월 23일","10,131.4","10,130.8","10,221.8","10,112.4","1.18B","0.74%"
"2020년 06월 22일","10,056.5","9,945.5","10,059.6","9,916.6","1.06B","1.11%"
"2020년 06월 19일","9,946.1","10,042.1","10,053.9","9,872.9","2.39B","0.03%"
"2020년 06월 18일","9,943.0","9,892.5","9,959.2","9,885.7","1.03B","0.33%"
"2020년 06월 17일","9,910.5","9,943.3","9,991.2","9,891.8","1.01B","0.15%"
"2020년 06월 16일","9,895.9","9,949.8","9,963.6","9,748.4","1.09B","1.75%"
"2020년 06월 15일","9,726.0","9,426.9","9,756.1","9,403.0","1.08B","1.43%"
"2020년 06월 12일","9,588.8","9,715.9","9,768.6","9,413.6","1.04B","1.01%"
"2020년 06월 11일","9,492.7","9,791.2","9,868.1","9,491.3","1.25B","-5.27%"
"2020년 06월 10일","10,020.3","10,012.3","10,086.9","9,962.6","1.11B","0.67%"
"2020년 06월 09일","9,953.8","9,867.2","10,002.5","9,863.3","1.12B","0.29%"
"2020년 06월 08일","9,924.8","9,823.4","9,927.1","9,780.6","1.34B","1.13%"
"2020년 06월 05일","9,814.1","9,703.5","9,845.7","9,685.3","1.44B","2.06%"
"2020년 06월 04일","9,615.8","9,649.7","9,716.1","9,560.4","1.29B","-0.69%"
"2020년 06월 03일","9,682.9","9,651.9","9,707.8","9,627.2","1.01B","0.78%"
"2020년 06월 02일","9,608.4","9,566.5","9,611.2","9,472.1","908.58M","0.59%"
"2020년 06월 01일","9,552.0","9,471.4","9,571.3","9,462.3","878.99M","0.66%"
"2020년 05월 29일","9,489.9","9,382.3","9,505.5","9,324.7","1.45B","1.29%"
"2020년 05월 28일","9,369.0","9,393.0","9,523.6","9,345.3","877.39M","-0.46%"
"2020년 05월 27일","9,412.4","9,346.1","9,414.6","9,144.3","951.52M","0.77%"
"2020년 05월 26일","9,340.2","9,501.2","9,501.2","9,333.2","967.90M","0.17%"
"2020년 05월 22일","9,324.6","9,278.5","9,328.3","9,239.4","746.03M","0.43%"
"2020년 05월 21일","9,284.9","9,375.2","9,405.3","9,254.8","785.34M","-0.97%"
"2020년 05월 20일","9,375.8","9,305.6","9,392.8","9,304.2","938.19M","2.08%"
"2020년 05월 19일","9,185.1","9,227.5","9,317.3","9,183.3","869.45M","-0.54%"
"2020년 05월 18일","9,234.8","9,177.2","9,267.2","9,154.3","968.79M","2.44%"
"2020년 05월 15일","9,014.6","8,840.0","9,018.4","8,821.4","1.03B","0.79%"
"2020년 05월 14일","8,943.7","8,788.0","8,945.7","8,705.3","883.25M","0.91%"
"2020년 05월 13일","8,863.2","9,006.0","9,074.2","8,752.7","952.96M","-1.55%"
"2020년 05월 12일","9,002.5","9,225.2","9,251.0","9,000.1","922.43M","-2.06%"
"2020년 05월 11일","9,192.3","9,054.9","9,241.9","9,053.2","878.43M","0.78%"
"2020년 05월 08일","9,121.3","9,056.9","9,126.0","9,018.2","824.61M","1.58%"
"2020년 05월 07일","8,979.7","8,973.8","9,016.0","8,932.8","831.29M","1.41%"
"2020년 05월 06일","8,854.4","8,874.7","8,933.3","8,819.4","782.81M","0.51%"
"2020년 05월 05일","8,809.1","8,809.7","8,910.0","8,781.3","834.18M","1.13%"
"2020년 05월 04일","8,710.7","8,555.3","8,715.8","8,537.8","806.28M","1.23%"
"2020년 05월 01일","8,605.0","8,681.3","8,754.5","8,566.8","868.79M","-3.20%"
"2020년 04월 30일","8,889.5","8,911.0","8,926.1","8,825.8","1.13B","-0.28%"
"2020년 04월 29일","8,914.7","8,802.7","8,957.3","8,765.0","1.03B","3.57%"
"2020년 04월 28일","8,607.7","8,825.7","8,830.6","8,600.7","846.78M","-1.40%"
"2020년 04월 27일","8,730.2","8,718.0","8,754.6","8,697.4","807.92M","1.11%"
"2020년 04월 24일","8,634.5","8,530.1","8,642.9","8,464.4","797.88M","1.65%"
"2020년 04월 23일","8,494.8","8,528.8","8,635.2","8,475.2","854.52M","-0.01%"
"2020년 04월 22일","8,495.4","8,434.5","8,537.3","8,404.5","733.43M","2.81%"
"2020년 04월 21일","8,263.2","8,460.7","8,480.3","8,215.7","881.56M","-3.48%"
"2020년 04월 20일","8,560.7","8,553.4","8,684.9","8,553.4","876.31M","-1.03%"
"2020년 04월 17일","8,650.1","8,667.5","8,670.3","8,531.7","1.06B","1.38%"
"2020년 04월 16일","8,532.4","8,479.1","8,560.2","8,393.3","919.56M","1.66%"
"2020년 04월 15일","8,393.2","8,356.0","8,464.7","8,308.8","794.06M","-1.44%"
"2020년 04월 14일","8,515.7","8,353.2","8,531.1","8,338.1","849.82M","3.95%"
"2020년 04월 13일","8,192.4","8,127.7","8,200.4","8,036.0","761.87M","0.48%"
"2020년 04월 09일","8,153.6","8,169.0","8,227.9","8,072.3","925.80M","0.77%"
"2020년 04월 08일","8,090.9","7,975.7","8,114.4","7,901.9","838.25M","2.58%"
"2020년 04월 07일","7,887.3","8,130.0","8,146.4","7,881.2","1.00B","-0.33%"
"2020년 04월 06일","7,913.2","7,660.2","7,938.3","7,617.8","980.15M","7.33%"
"2020년 04월 03일","7,373.1","7,477.3","7,518.7","7,288.1","836.10M","-1.53%"
"2020년 04월 02일","7,487.3","7,317.5","7,501.7","7,308.0","912.99M","1.72%"
"2020년 04월 01일","7,360.6","7,459.5","7,566.4","7,302.0","914.11M","-4.41%"
"2020년 03월 31일","7,700.1","7,740.1","7,880.3","7,642.9","1.10B","-0.95%"
"2020년 03월 30일","7,774.1","7,583.5","7,784.4","7,540.0","926.45M","3.62%"
"2020년 03월 27일","7,502.4","7,554.3","7,716.2","7,491.1","1.00B","-3.79%"
"2020년 03월 26일","7,797.5","7,462.2","7,809.8","7,462.2","1.01B","5.60%"
"2020년 03월 25일","7,384.3","7,421.4","7,671.2","7,276.4","1.19B","-0.45%"
"2020년 03월 24일","7,417.9","7,196.1","7,418.4","7,169.9","1.15B","8.12%"
"2020년 03월 23일","6,860.7","6,847.3","6,984.9","6,631.4","1.08B","-0.27%"
"2020년 03월 20일","6,879.5","7,248.1","7,354.4","6,854.7","1.64B","-3.79%"
"2020년 03월 19일","7,150.6","6,996.5","7,341.4","6,858.4","1.19B","2.30%"
"2020년 03월 18일","6,989.8","6,902.3","7,182.8","6,686.4","1.26B","-4.70%"
"2020년 03월 17일","7,334.8","6,904.6","7,406.2","6,828.9","1.29B","6.23%"
"2020년 03월 16일","6,904.6","7,392.7","7,422.2","6,882.9","1.27B","-12.32%"
"2020년 03월 13일","7,874.9","7,610.4","7,875.9","7,219.1","1.25B","9.35%"
"2020년 03월 12일","7,201.8","7,398.6","7,712.3","7,194.7","1.34B","-9.43%"
"2020년 03월 11일","7,952.0","8,136.3","8,181.4","7,850.9","1.06B","-4.70%"
"2020년 03월 10일","8,344.3","8,219.8","8,347.4","7,930.4","1.12B","4.95%"
"2020년 03월 09일","7,950.7","7,957.9","8,243.3","7,943.2","1.20B","-7.29%"
"2020년 03월 06일","8,575.6","8,469.0","8,612.4","8,375.1","1.05B","-1.86%"
"2020년 03월 05일","8,738.6","8,790.1","8,921.1","8,677.4","901.11M","-3.10%"
"2020년 03월 04일","9,018.1","8,834.1","9,020.0","8,757.7","878.06M","3.85%"
"2020년 03월 03일","8,684.1","8,965.1","9,070.3","8,602.9","1.10B","-2.99%"
"2020년 03월 02일","8,952.2","8,667.1","8,952.8","8,543.3","1.10B","4.49%"
"2020년 02월 28일","8,567.4","8,269.7","8,591.8","8,264.2","1.44B","0.01%"
"2020년 02월 27일","8,566.5","8,744.0","8,904.1","8,562.0","1.15B","-4.61%"
"2020년 02월 26일","8,980.8","9,011.5","9,148.3","8,927.8","870.35M","0.17%"
"2020년 02월 25일","8,965.6","9,301.2","9,315.3","8,940.5","871.82M","-2.77%"
"2020년 02월 24일","9,221.3","9,188.4","9,322.9","9,166.0","795.20M","-3.71%"
"2020년 02월 21일","9,576.6","9,708.0","9,716.0","9,542.3","699.67M","-1.79%"
"2020년 02월 20일","9,751.0","9,799.2","9,820.9","9,636.9","646.92M","-0.67%"
"2020년 02월 19일","9,817.2","9,782.8","9,838.4","9,777.1","580.07M","0.87%"
"2020년 02월 18일","9,732.7","9,679.0","9,747.7","9,675.8","555.31M","0.02%"
"2020년 02월 14일","9,731.2","9,728.9","9,746.4","9,693.0","536.34M","0.20%"
"2020년 02월 13일","9,712.0","9,657.0","9,748.3","9,650.0","545.84M","-0.14%"
"2020년 02월 12일","9,726.0","9,688.6","9,728.8","9,666.7","589.71M","0.90%"
"2020년 02월 11일","9,638.9","9,680.9","9,714.7","9,617.2","567.80M","0.11%"
"2020년 02월 10일","9,628.4","9,493.6","9,628.7","9,493.6","546.60M","1.13%"
"2020년 02월 07일","9,520.5","9,526.6","9,570.1","9,496.5","549.79M","-0.54%"
"2020년 02월 06일","9,572.2","9,541.0","9,575.7","9,505.7","582.67M","0.67%"
"2020년 02월 05일","9,508.7","9,574.1","9,574.9","9,454.9","625.91M","0.43%"
"2020년 02월 04일","9,468.0","9,398.4","9,485.4","9,374.0","607.83M","2.10%"
"2020년 02월 03일","9,273.4","9,190.7","9,299.8","9,188.5","623.27M","1.34%"
"2020년 01월 31일","9,150.9","9,324.3","9,324.8","9,123.2","695.77M","-1.59%"
"2020년 01월 30일","9,298.9","9,211.2","9,303.0","9,185.2","573.68M","0.26%"
"2020년 01월 29일","9,275.2","9,318.3","9,329.1","9,249.0","548.87M","0.06%"
"2020년 01월 28일","9,269.7","9,201.8","9,288.9","9,182.3","530.77M","1.43%"
"2020년 01월 27일","9,139.3","9,092.5","9,185.5","9,088.0","686.78M","-1.89%"
"2020년 01월 24일","9,314.9","9,446.2","9,451.4","9,273.2","629.46M","-0.93%"
"2020년 01월 23일","9,402.5","9,377.7","9,409.2","9,334.1","611.04M","0.20%"
"2020년 01월 22일","9,383.8","9,413.6","9,439.3","9,375.1","580.34M","0.14%"
"2020년 01월 21일","9,370.8","9,361.1","9,397.6","9,350.2","691.60M","-0.19%"
"2020년 01월 17일","9,388.9","9,392.4","9,393.5","9,346.8","659.47M","0.34%"
"2020년 01월 16일","9,357.1","9,313.4","9,357.9","9,301.3","567.15M","1.06%"
"2020년 01월 15일","9,258.7","9,253.8","9,298.8","9,231.1","584.77M","0.08%"
"2020년 01월 14일","9,251.3","9,270.6","9,298.3","9,226.5","624.22M","-0.24%"
"2020년 01월 13일","9,273.9","9,213.7","9,274.5","9,193.1","605.16M","1.04%"
"2020년 01월 10일","9,178.9","9,232.9","9,235.2","9,164.7","585.08M","-0.27%"
"2020년 01월 09일","9,203.4","9,202.3","9,216.0","9,158.5","601.33M","0.81%"
"2020년 01월 08일","9,129.2","9,068.0","9,168.9","9,059.4","595.81M","0.67%"
"2020년 01월 07일","9,068.6","9,076.7","9,091.9","9,042.5","552.23M","-0.03%"
"2020년 01월 06일","9,071.5","8,943.5","9,072.4","8,943.5","690.23M","0.56%"
"2020년 01월 03일","9,020.8","8,976.4","9,065.8","8,976.4","618.55M","-0.79%"
"2020년 01월 02일","9,092.2","9,039.5","9,093.4","9,010.9","654.95M","1.33%"
"2019년 12월 31일","8,972.6","8,918.7","8,975.3","8,912.8","554.99M","0.30%"
"2019년 12월 30일","8,946.0","9,004.5","9,006.4","8,909.2","483.98M","-0.67%"
"2019년 12월 27일","9,006.6","9,049.5","9,052.0","8,987.3","443.17M","-0.17%"
"2019년 12월 26일","9,022.4","8,970.2","9,022.5","8,968.5","394.33M","0.78%"
"2019년 12월 24일","8,952.9","8,955.0","8,957.1","8,934.4","248.97M","0.08%"
"2019년 12월 23일","8,945.7","8,950.2","8,956.6","8,934.5","510.23M","0.23%"
"2019년 12월 20일","8,925.0","8,911.8","8,931.9","8,901.9","1.60B","0.42%"
"2019년 12월 19일","8,887.2","8,839.0","8,888.1","8,839.0","629.57M","0.67%"
"2019년 12월 18일","8,827.7","8,834.7","8,848.8","8,820.4","680.42M","0.05%"
"2019년 12월 17일","8,823.4","8,829.5","8,832.0","8,804.6","594.89M","0.10%"
"2019년 12월 16일","8,814.2","8,791.3","8,833.5","8,789.8","632.71M","0.91%"
"2019년 12월 13일","8,734.9","8,713.9","8,768.9","8,697.6","543.98M","0.20%"
"2019년 12월 12일","8,717.3","8,645.4","8,745.8","8,633.6","588.22M","0.73%"
"2019년 12월 11일","8,654.0","8,631.1","8,658.5","8,622.3","486.22M","0.44%"
"2019년 12월 10일","8,616.2","8,623.6","8,650.8","8,600.8","515.36M","-0.07%"
"2019년 12월 09일","8,621.8","8,650.9","8,678.8","8,619.8","547.63M","-0.40%"
"2019년 12월 06일","8,656.5","8,634.3","8,665.4","8,630.6","527.65M","1.00%"
"2019년 12월 05일","8,570.7","8,587.9","8,588.9","8,541.9","536.69M","0.05%"
"2019년 12월 04일","8,566.7","8,557.4","8,584.9","8,552.4","571.97M","0.54%"
"2019년 12월 03일","8,520.6","8,460.7","8,524.0","8,435.4","599.92M","-0.55%"
"2019년 12월 02일","8,568.0","8,672.8","8,672.8","8,540.2","559.26M","-1.12%"
"2019년 11월 29일","8,665.5","8,682.0","8,697.3","8,664.0","303.12M","-0.46%"
"2019년 11월 27일","8,705.2","8,669.6","8,705.9","8,662.6","436.37M","0.66%"
"2019년 11월 26일","8,647.9","8,635.4","8,659.7","8,625.6","739.47M","0.18%"
"2019년 11월 25일","8,632.5","8,559.7","8,633.2","8,559.7","575.98M","1.32%"
"2019년 11월 22일","8,519.9","8,530.5","8,535.5","8,477.5","459.67M","0.16%"
"2019년 11월 21일","8,506.2","8,527.9","8,530.7","8,487.3","520.65M","-0.24%"
"2019년 11월 20일","8,526.7","8,543.6","8,578.3","8,468.6","771.51M","-0.51%"
"2019년 11월 19일","8,570.7","8,578.0","8,589.8","8,536.7","533.69M","0.24%"
"2019년 11월 18일","8,549.9","8,529.2","8,559.8","8,503.6","523.43M","0.11%"
"2019년 11월 15일","8,540.8","8,524.5","8,540.8","8,506.8","588.62M","0.73%"
"2019년 11월 14일","8,479.0","8,461.1","8,485.4","8,441.6","499.40M","-0.04%"
"2019년 11월 13일","8,482.1","8,455.0","8,496.9","8,451.3","521.49M","-0.05%"
"2019년 11월 12일","8,486.1","8,471.1","8,514.8","8,463.0","491.23M","0.26%"
"2019년 11월 11일","8,464.3","8,431.3","8,467.3","8,425.5","435.56M","-0.13%"
"2019년 11월 08일","8,475.3","8,422.7","8,475.6","8,405.9","508.33M","0.48%"
"2019년 11월 07일","8,434.5","8,455.1","8,483.2","8,415.9","618.39M","0.28%"
"2019년 11월 06일","8,410.6","8,426.6","8,426.6","8,379.3","584.19M","-0.29%"
"2019년 11월 05일","8,434.7","8,446.6","8,457.4","8,421.0","559.52M","0.02%"
"2019년 11월 04일","8,433.2","8,445.5","8,451.4","8,421.3","555.69M","0.56%"
"2019년 11월 01일","8,386.4","8,335.0","8,386.8","8,326.6","519.42M","1.13%"
"2019년 10월 31일","8,292.4","8,314.4","8,321.8","8,248.8","608.63M","-0.14%"
"2019년 10월 30일","8,304.0","8,284.3","8,315.5","8,241.7","484.37M","0.33%"
"2019년 10월 29일","8,276.8","8,313.3","8,319.3","8,275.1","468.38M","-0.59%"
"2019년 10월 28일","8,326.0","8,285.8","8,335.6","8,285.3","488.91M","1.01%"
"2019년 10월 25일","8,243.1","8,150.6","8,250.0","8,150.6","475.98M","0.70%"
"2019년 10월 24일","8,185.8","8,180.0","8,187.8","8,137.7","468.72M","0.81%"
"2019년 10월 23일","8,119.8","8,090.2","8,122.9","8,078.4","457.42M","0.19%"
"2019년 10월 22일","8,104.3","8,188.1","8,194.6","8,102.0","463.31M","-0.72%"
"2019년 10월 21일","8,163.0","8,137.4","8,164.1","8,117.3","482.28M","0.91%"
"2019년 10월 18일","8,089.5","8,149.9","8,157.4","8,045.4","559.75M","-0.83%"
"2019년 10월 17일","8,156.9","8,176.9","8,183.6","8,131.3","488.85M","0.40%"
"2019년 10월 16일","8,124.2","8,119.8","8,146.1","8,103.4","470.30M","-0.30%"
"2019년 10월 15일","8,148.7","8,074.9","8,166.2","8,071.8","447.40M","1.24%"
"2019년 10월 14일","8,048.6","8,044.4","8,069.9","8,036.4","380.78M","-0.10%"
"2019년 10월 11일","8,057.0","8,047.3","8,115.8","8,046.8","549.19M","1.34%"
"2019년 10월 10일","7,950.8","7,904.6","7,982.9","7,899.8","451.97M","0.60%"
"2019년 10월 09일","7,903.7","7,896.0","7,930.9","7,873.5","391.06M","1.02%"
"2019년 10월 08일","7,823.8","7,898.3","7,921.9","7,823.7","478.69M","-1.67%"
"2019년 10월 07일","7,956.3","7,956.4","8,013.3","7,942.1","477.67M","-0.33%"
"2019년 10월 04일","7,982.5","7,908.4","7,986.6","7,899.4","443.55M","1.40%"
"2019년 10월 03일","7,872.3","7,787.0","7,872.3","7,700.0","518.32M","1.12%"
"2019년 10월 02일","7,785.2","7,851.1","7,852.7","7,745.0","629.68M","-1.56%"
"2019년 10월 01일","7,908.7","8,026.8","8,062.5","7,906.3","541.53M","-1.13%"
"2019년 09월 30일","7,999.3","7,964.1","8,012.2","7,949.6","510.05M","0.75%"
"2019년 09월 27일","7,939.6","8,047.1","8,051.8","7,890.3","527.85M","-1.13%"
"2019년 09월 26일","8,030.7","8,070.1","8,072.1","7,991.0","472.49M","-0.58%"
"2019년 09월 25일","8,077.4","7,990.7","8,095.0","7,935.6","532.51M","1.05%"
"2019년 09월 24일","7,993.6","8,147.2","8,158.8","7,969.6","608.62M","-1.46%"
"2019년 09월 23일","8,112.5","8,106.5","8,135.8","8,085.3","473.44M","-0.06%"
"2019년 09월 20일","8,117.7","8,184.9","8,202.8","8,086.2","1.52B","-0.80%"
"2019년 09월 19일","8,182.9","8,193.6","8,237.4","8,174.3","492.92M","0.07%"
"2019년 09월 18일","8,177.4","8,174.6","8,179.9","8,086.2","542.24M","-0.11%"
"2019년 09월 17일","8,186.0","8,148.6","8,188.2","8,139.8","471.62M","0.40%"
"2019년 09월 16일","8,153.5","8,121.6","8,165.3","8,121.3","483.84M","-0.28%"
"2019년 09월 13일","8,176.7","8,190.6","8,210.2","8,165.5","495.64M","-0.22%"
"2019년 09월 12일","8,194.5","8,206.6","8,243.8","8,176.7","557.77M","0.30%"
"2019년 09월 11일","8,169.7","8,091.7","8,169.7","8,081.6","595.76M","1.06%"
"2019년 09월 10일","8,084.1","8,050.0","8,086.5","8,001.7","609.35M","-0.04%"
"2019년 09월 09일","8,087.4","8,130.9","8,131.6","8,052.4","573.75M","-0.19%"
"2019년 09월 06일","8,103.1","8,125.6","8,134.4","8,098.5","478.40M","-0.17%"
"2019년 09월 05일","8,116.8","8,061.3","8,134.4","8,061.3","542.83M","1.75%"
"2019년 09월 04일","7,976.9","7,949.8","7,981.4","7,928.9","509.99M","1.30%"
"2019년 09월 03일","7,874.2","7,906.4","7,940.4","7,847.3","512.49M","-1.11%"
"2019년 08월 30일","7,962.9","8,015.2","8,017.9","7,914.7","467.01M","-0.13%"
"2019년 08월 29일","7,973.4","7,945.8","7,992.3","7,925.8","434.25M","1.48%"
"2019년 08월 28일","7,856.9","7,798.4","7,866.9","7,766.7","420.87M","0.38%"
"2019년 08월 27일","7,827.0","7,908.8","7,916.8","7,795.2","532.80M","-0.34%"
"2019년 08월 26일","7,853.7","7,829.6","7,856.0","7,789.0","446.37M","1.32%"
"2019년 08월 23일","7,751.8","7,943.6","8,005.3","7,730.8","598.42M","-3.00%"
"2019년 08월 22일","7,991.4","8,038.8","8,048.6","7,937.1","456.70M","-0.36%"
"2019년 08월 21일","8,020.2","8,017.1","8,036.9","7,998.5","428.16M","0.90%"
"2019년 08월 20일","7,948.6","7,989.4","8,010.6","7,948.1","452.71M","-0.68%"
"2019년 08월 19일","8,002.8","8,006.2","8,026.8","7,974.4","500.92M","1.35%"
"2019년 08월 16일","7,896.0","7,828.4","7,907.5","7,828.4","543.84M","1.67%"
"2019년 08월 15일","7,766.6","7,790.2","7,805.9","7,716.5","539.47M","-0.09%"
"2019년 08월 14일","7,773.9","7,877.3","7,900.3","7,762.9","637.26M","-3.02%"
"2019년 08월 13일","8,016.4","7,863.4","8,065.2","7,851.6","604.20M","1.95%"
"2019년 08월 12일","7,863.4","7,907.5","7,925.0","7,833.8","536.97M","-1.20%"
"2019년 08월 09일","7,959.1","7,997.2","8,020.6","7,910.4","568.09M","-1.00%"
"2019년 08월 08일","8,039.2","7,921.6","8,041.1","7,896.1","659.54M","2.24%"
"2019년 08월 07일","7,862.8","7,747.3","7,881.4","7,702.4","615.18M","0.38%"
"2019년 08월 06일","7,833.3","7,804.5","7,845.0","7,739.6","564.77M","1.39%"
"2019년 08월 05일","7,726.0","7,823.3","7,836.5","7,662.9","699.01M","-3.47%"
"2019년 08월 02일","8,004.1","8,056.4","8,068.8","7,953.7","584.30M","-1.32%"
"2019년 08월 01일","8,111.1","8,190.6","8,311.0","8,080.5","703.64M","-0.79%"
"2019년 07월 31일","8,175.4","8,290.8","8,299.8","8,110.0","758.73M","-1.19%"
"2019년 07월 30일","8,273.6","8,231.8","8,295.5","8,228.0","510.52M","-0.24%"
"2019년 07월 29일","8,293.3","8,325.1","8,325.3","8,247.4","511.48M","-0.44%"
"2019년 07월 26일","8,330.2","8,294.3","8,339.6","8,291.1","529.37M","1.11%"
"2019년 07월 25일","8,238.5","8,294.7","8,296.0","8,233.4","535.59M","-1.00%"
"2019년 07월 24일","8,321.5","8,227.4","8,321.8","8,226.5","528.51M","0.85%"
"2019년 07월 23일","8,251.4","8,242.5","8,251.8","8,193.9","474.75M","0.58%"
"2019년 07월 22일","8,204.1","8,172.0","8,218.4","8,171.5","491.48M","0.71%"
"2019년 07월 19일","8,146.5","8,241.3","8,245.8","8,144.6","520.02M","-0.74%"
"2019년 07월 18일","8,207.2","8,151.8","8,215.6","8,135.1","487.19M","0.27%"
"2019년 07월 17일","8,185.2","8,224.0","8,230.7","8,184.7","473.28M","-0.46%"
"2019년 07월 16일","8,222.8","8,251.7","8,259.8","8,204.2","473.99M","-0.43%"
"2019년 07월 15일","8,258.2","8,263.2","8,264.8","8,236.3","470.85M","0.17%"
"2019년 07월 12일","8,244.1","8,209.2","8,245.7","8,201.5","500.70M","0.59%"
